,Date Posted,Text,Label
1547,4/22/20,updated on april 22 50 us states dc & 4 us territories have reported cases of covid19 of those 27 report covid-19 cases are widespread this is 7 fewer states reporting widespread cases than last week learn more ,1
1548,4/22/20,ethnic minorities dying of covid-19 at higher rate analysis shows ,1
1549,4/22/20,eu turns up pressure on matt hancock over covid-19 ppe scheme ,1
1550,4/22/20,psychiatrists fear surge of covid-19 cases in uk mental health units ,1
1551,4/22/20,marianne faithfull discharged from hospital after 22 days fighting covid-19 ,1
1552,4/22/20,labor accuses coalition of using covid-19 to dust off ideological ir obsessions ,1
1553,4/22/20,more than 1000 foreign workers including indian nationals are among 1016 new covid-19 cases confirmed in singapore on wednesday noon according to official figures coronaviruscrisis covid19 ,1
1554,4/22/20,richard horton believes that even with a vaccine for covid-19 things will not go back to normal coronaviruscrisis covid19 world ,1
1555,4/22/20,bmc has decided to conduct a special survey to identify senior citizens who are vulnerable to contract covid-19 in mumbai indiafightscorona coronaviruscrisis covid19 ,1
1556,4/22/20,an employee of the ministry who had attended office on 15 april 2020 has tested positive for covid-19 on 21st april ,1
1557,4/22/20,assam government today announced that it will be conducting covid-19 tests of media persons in the state indiafightscorona coronaviruscrisis covid19 ,1
1558,4/22/20,icmr says rt-pcr test remains primary diagnostic tool for covid-19 indiafightscorona coronaviruscrisis covid19 ,1
1559,4/22/20,speaking to india today tv indiafightscorona coronaviruscrisis covid19 ,1
1560,4/22/20,how effective will plasma therapy be for treatment of covid19 dr sk sarin delhi government covid panel and dr sangeeta pathak max hospital share their views watch ttp with ,1
1561,4/22/20,covid-19 coronavirus cases in india jump to 19984 50 deaths in 24 hours ,1
1562,4/22/20,6 iit students job offers revoked how covid-19 is impacting placements ,1
1563,4/22/20,bill gates writes to pm praises him for indias exceptional digital capabilities in its covid-19 response and the aarogyasetu app ,1
1564,4/22/20,watch those under ayushman bharat scheme can avail benefits for covid and non-covid diseases from hospitals not on its panel union minister prakash javadekar coronaviruspandemic ,1
1565,4/22/20,coronavirusoutbreak delhi government constitutes committee to look into covid19 deaths all covid-related deaths to be reported to this panel death numbers to be given out only after committee approves,1
1566,4/22/20,,1
1567,4/22/20,chief of centres covid-19 inspection team writes to west bengal government seeks detailed report of coronavirus situation in the state ,1
1568,4/22/20,alarmed as covid patients blood thickened new york doctors try new treatments ,1
1569,4/22/20,alarmed as covid patients blood thickened new york doctors try new treatments ,1
1570,4/22/20,dominic raab says 69 health care workers have died from covid-19 ,1
1571,4/22/20,the union cabinet on wednesday approved a ¹15000-crore investment package for the covid-19 emergency response and health system preparedness the government said in a statement covid19 unioncabinet ,1
1572,4/22/20,india on wednesday sent 23 tonnes of essential medicines to nepal to help it fight the coronavirus covid-19 pandemic which has infected 45 people in the country india covid19 nepal ,1
1573,4/22/20,chief minister pinarayi vijayan has said the government is temporarily setting aside a part of the salary of state employees to help it tide over the covid-19-induced financial crisis covid19 kerala ,1
1574,4/22/20,there are fears that terrorists may be looking to target hospitals and other places on the coronavirus covid-19 pandemic frontline in the uk according to a counter-terrorism officer uk covid19 terrorists ,1
1575,4/22/20,the union cabinet on wednesday approved a ¹15000-crore investment package for the covid-19 emergency response and health system preparedness the government said in a statement covid19 unioncabinet ,1
1576,4/22/20,here are images from around the country as people try to cope with the covid-19 crisis covid19 coronavirus ,1
1577,4/22/20,the fishermen mostly adivasis from various regions of maharashtras palghar district were stranded since march 24 after prime minister narendra modi announced the nationwide lockdown to curb the spread of covid-19 maharashtra covid19 ,1
1578,4/22/20,the union health ministry said that 19 984 have so far been tested positive for covid-19 in the country and there have been 640 deaths click here for updates on day 29 of the coronavirus lockdown ,1
1579,4/22/20,opinion post-covid-19 whenever that happens one of the most enduring images of it would be that of the multitudes of migrant workers who became all of a sudden nowhere people no ones people ,1
1580,4/22/20,pregnant women residing in clusters/containment areas or in large migration gatherings/evacuee centres in hotspot districts and presenting in labour or likely to deliver in five days should be tested for covid-19 even if asymptomatic ,1
1581,4/22/20,three new covid-19 cases were reported from bhadrak district taking odishas total to 82 the state government said ,1
1582,4/22/20,a community-based organisation in mizorams capital aizawl has started a doorstep library to kill two birds with one stone  beat the covid-19 lockdown boredom and promote the reading habit mizoram books covid19 ,1
1583,4/22/20,just in one death and 92 new covid-19 cases were reported in delhi on wednesday taking the total deaths to 48 and total number of cases to 2248 according to the delhi government covid19 delhi ,1
1584,4/22/20,just in the tally of covid-19 positive persons in rajasthan increases to 1825 with the detection of 153 cases from nine districts today the highest number of 68 patients were found in jaipur followed by 44 in ajmer 17 in tonk and 11 in jodhpur covid19 rajasthan,1
1585,4/22/20,just in number of fresh covid-19 cases in maharashtra continues to surge relentlessly with 431 cases reported from state on wednesday taking cumulative tally to 5649 18 deaths were reported with the death toll to 269 - covid19 maharashtra,1
1586,4/22/20,just in one new covid-19 case was reported from jajpur district taking odishas total to 83 on wednesday with one death so far and recovery of 32 patients active cases stand at 50 in the state according to state government covid19 odisha,1
1587,4/22/20,just in 32 new covid 19 infection cases in west bengal in past 24 hours six person released after recovery in past 24 hours active cases rise to 300 as on april 22 total number of persons recovered 79 as on april 22 reports covid19 westbengal,1
1588,4/22/20,you would think that being sheltered in place means you have more control but i actually feel a deep loss of control this is what its like inside a south bronx apartment when you have covid-19 and a family of 8 to care for ,1
1589,4/22/20,in opinion nicholas eberstadt writes outsiders have no real way of gauging whether the covid-19 epidemic is a threat to the north korean regimes very survival but the leadership seems to be reacting as if it thinks so ,1
1590,4/22/20,tyson foods closes its largest pork plant after spike in covid19 infections raising fears of a meat shortage ,1
1591,4/22/20,trump asks birx if theres a good chance that covid will not come back in the fall ,1
1592,4/23/20,5g does not spread covid-19 steam inhalation is not a cure and skin colour cant protect from catching the virus reality checks chris morris tackles the latest false claims about coronavirus circulating online ,1
1593,4/23/20,officer makes it to daughters birth after covid-19 test fast-tracked ,1
